review_id,run_id,checkpoint_id,checkpoint_text,severity,machine_verdict,machine_confidence,review_reasons,evidence,source_quote,human_verdict,reviewer,comment
rev_395daebaf0feabae,recruit_demo_synthetic_08,flow_7,确认有意向后需说明后续将加微信对接，并告知在服务通知或短信链接中查看加微请求,critical,na,0.99,"[""无法判定""]",[],行，谢谢您哈。那我这边一会加您微信哈，加微请求是在微信的服务通知里面查看，就会有一个黄色小喇叭，您找不到也没关系，我们也会发送一个短信，您点击短信链接也可以加微信,,,
rev_a94291fb5259fb91,recruit_demo_synthetic_08,flow_10,对方要求详细介绍活动时，需完整说明入职渠道、跑满15天每天5单可得200元奖励、查看入口及自动入账规则,major,na,1.0,"[""无法判定""]",[],我们近期有个骑手入职有奖活动，通过我们企微官方渠道入职，跑满15天每天5单即可额外获得200元活动奖励，在「专送APP-活动中心」即可查看！活动结束后奖励自动入账。,,,
rev_2170d3baebdc6cbe,recruit_demo_synthetic_08,flow_11,对方表示过段时间再考虑时，需先探询具体顾虑（Step24），且该探询步骤最多执行1次,major,na,0.96,"[""无法判定""]",[],注意：Step 24 最多执行 1 次，探完顾虑后无论对方是否松动，都不要再反复追问，直接按结果走向 Step 2 或 Step 23,,,
rev_534c0c446a31f5fa,recruit_demo_synthetic_08,flow_12,对方给出具体再联系时间时，需将该时间原样替换进约定话术中再礼貌挂断,major,na,1.0,"[""无法判定""]",[],"【对方说的时间】需要替换为对方实际说的时间，例如对方说""过两天""就说""那过两天我再联系您""",,,
rev_a7a59eece811fa3c,recruit_demo_synthetic_08,flow_13,Step5兼职劣势介绍话术最多执行2次，且两次话术不能相同,minor,na,0.99,"[""无法判定""]",[],Step 5最多执行2次,,,
rev_0e54980779194aa4,recruit_demo_synthetic_08,flow_14,对方称注册不上但未说明详情时，需询问是否为永久封号及是否找站长看过,minor,na,0.99,"[""无法判定""]",[],想问下您是不是永久封号呢？有找站长看过吗？,,,
rev_57d730adea390fd1,recruit_demo_synthetic_08,flow_15,对方称已永久封号时，需提醒最近解封了一批人并询问是否查看过,minor,na,0.99,"[""无法判定""]",[],最近解封了一批人，您最近有看过吗？,,,
rev_7c0e9a45e25c7ac8,recruit_demo_synthetic_08,constraint_2,涉及薪资、单价、补贴、入职条件、保险等关键数字和承诺必须按原文完整说清，不得删减或含糊,critical,na,0.98,"[""无法判定""]",[],涉及薪资、单价、补贴、入职条件、保险等关键数字和承诺，必须按推荐话术/知识库原文说全，一个字都不能含糊或自己编。,,,
rev_577096afc0d07d82,recruit_demo_synthetic_08,constraint_5,识别到语音信箱提示时，只能输出<hangup>，不得说任何其他话,critical,na,0.99,"[""无法判定""]",[],"语音信箱**（""转至语音留言 / 请在提示音后 / 录音完成后""）→ 只输出 <hangup> · 一个字都别说。",,,
rev_56b9ad7352f35d02,recruit_demo_synthetic_08,constraint_6,识别到代接信号（第三人称表述、自报代接身份等）时需立即用固定话术礼貌挂断,critical,na,0.99,"[""无法判定""]",[],"立即挂 ""好的不打扰 · 麻烦您转告。再见～<hangup>""",,,
rev_3d0173c6cbcbab9e,recruit_demo_synthetic_08,constraint_7,识别到机器应答特征（同一句话重复≥3次、连续3轮问同一问题、要求留言等）需立即挂断并使用指定话术,critical,na,0.99,"[""无法判定""]",[],不好意思打扰了，再见。<hangup>,,,
rev_9461cc8ccfbef59f,recruit_demo_synthetic_08,constraint_8,被首次质疑是否为AI/机器人时，需轻松带过不辩解,major,na,0.99,"[""无法判定""]",[],"骑手怀疑你是 AI 时**轻松带过不辩解**（""啥机器人啊，就是打电话招聘嘛""）",,,
rev_5fa7888f05c13dbb,recruit_demo_synthetic_08,constraint_9,被第2次质疑是否为AI时应直接推进加微信，第3次或对方执意挂断则应挂断,major,na,0.99,"[""无法判定""]",[],第 2 次质疑直接推加微 · 第 3 次或骑手执意挂就 <hangup>。,,,
rev_67778dd9c94afdb6,recruit_demo_synthetic_08,constraint_10,对方要求站长主动联系或加微信时，需坚持由自己主动加对方对接站点，不能答应站长主动联系,major,na,0.99,"[""无法判定""]",[],不要答应让站长主动加对方，我们这边是统一由我先加您微信对接的,,,
rev_f7837ccb6f415ee5,recruit_demo_synthetic_08,constraint_11,候选人年龄不符合要求（大于52或小于18）或有案底时必须礼貌挂断，不得继续推进流程,critical,na,0.99,"[""无法判定""]",[],原因13：年龄不符合要求（大于52或者小于18）-> Step 10 礼貌挂断电话,,,
rev_ba78bec7d3a1c0cf,recruit_demo_synthetic_08,constraint_12,对方辱骂时应直接礼貌挂断，不与其争辩,major,na,0.99,"[""无法判定""]",[],对于辱骂你的候选人直接礼貌挂断,,,
rev_a55ec13d54211c65,recruit_demo_synthetic_08,constraint_13,对方就案底/年龄问题给出模糊回复时，默认视为符合要求并继续推进至询问城市环节,minor,na,0.99,"[""无法判定""]",[],模糊回复默认符合要求 -> Step 26 询问跑单城市,,,
rev_24460151975100e0,recruit_demo_synthetic_08,forbidden_3,禁止输出任何括号、星号、方括号中的旁白、动作、情绪等舞台提示内容,critical,fail,0.95,"[""P0 打回项""]","[{""turn"": 5, ""quote"": ""好的，不打扰您休息，再见！<hangup>""}]",绝不出现这类东西：（笑）、（停顿）、（热情地）、（小声）、（如果对方犹豫）、（看情况）、（继续追问）、\*微笑\*、【强调】 等任何舞台提示 / 旁白 / 内心戏。,,,
rev_a4db8d236518afed,recruit_demo_synthetic_08,authenticity_identity,面对用户对身份的质疑（如『你是不是机器人/真人』），模型应能稳健应对、按要求恰当处理身份并引导回服务（真实性/拟人度）,major,na,0.99,"[""无法判定""]",[],10. 入职准备资料：身份证、银行卡,,,
rev_43a184e873a88330,recruit_demo_synthetic_08,business_identity_response,被质疑为 AI/机器人时，按本任务要求轻松带过；再次质疑推进加微，三次质疑或执意挂断时结束通话,critical,na,0.99,"[""无法判定""]",[],18. 你是机器人吗/你是真人吗：啥机器人啊,,,
rev_7024fe3db081af4f,recruit_demo_synthetic_09,flow_1,开场白需按推荐话术介绍身份来源（美团官方招聘）、提及对方曾在宁波北站做专送骑手、说明新专送机会、单量稳定、有底薪及新人专属奖金活动,critical,fail,0.99,"[""P0 打回项""]","[{""turn"": 1, ""quote"": ""您好，我是美团官方招聘的，最近有骑手机会。""}]",高先生您好，我是美团官方招聘的，系统里看到您之前在我们宁波北站做过专送骑手，有挺长一段时间的配送经验。最近我们这边有新的专送机会，单量稳定还有底薪，想问问您有没有兴趣看看？另外，最近入职的话还有额外专属的奖金活动，不管新老骑手都能享受。,,,
rev_3c0c5b8c862f52ac,recruit_demo_synthetic_09,flow_3,需核实候选人能否满足每天约8小时的时间投入,critical,fail,0.97,"[""P0 打回项""]","[{""turn"": 5, ""quote"": ""了解，那不打扰您了，祝您生活愉快。<hangup>""}]",我们这边全职一般建议每天有8个小时左右，这样单量接得上，赚得也多。,,,
rev_04c19e2b4219b779,recruit_demo_synthetic_09,flow_4,需核实候选人是否成年（18-52岁）且无案底,critical,fail,0.97,"[""P0 打回项""]","[{""turn"": 5, ""quote"": ""了解，那不打扰您了，祝您生活愉快。<hangup>""}]",这个工作需要没案底才能注册跑单，您这边符合的吧？,,,
rev_5ed36b2025bc2658,recruit_demo_synthetic_09,flow_5,需确认候选人意向跑单城市是否为宁波、温州、杭州、南京、上海之一,critical,fail,0.97,"[""P0 打回项""]","[{""turn"": 5, ""quote"": ""了解，那不打扰您了，祝您生活愉快。<hangup>""}]",您是打算在 宁波、温州、杭州、南京、上海这几个城市跑单吗？,,,
rev_760278b57e60ea81,recruit_demo_synthetic_09,flow_6,若意向城市不在指定范围内，需追问是否愿意前往这些城市跑单,major,na,0.99,"[""无法判定""]",[],那您这边有没有考虑过来 宁波、温州、杭州、南京或者上海这边跑单呢？我们这几个城市都在招的。,,,
rev_227d431f2aca5d74,recruit_demo_synthetic_09,flow_7,确认有意向后需说明后续将加微信对接，并告知在服务通知或短信链接中查看加微请求,critical,na,0.99,"[""无法判定""]",[],行，谢谢您哈。那我这边一会加您微信哈，加微请求是在微信的服务通知里面查看，就会有一个黄色小喇叭，您找不到也没关系，我们也会发送一个短信，您点击短信链接也可以加微信,,,
rev_6f3e902e1d3c9434,recruit_demo_synthetic_09,flow_10,对方要求详细介绍活动时，需完整说明入职渠道、跑满15天每天5单可得200元奖励、查看入口及自动入账规则,major,na,0.99,"[""无法判定""]",[],我们近期有个骑手入职有奖活动，通过我们企微官方渠道入职，跑满15天每天5单即可额外获得200元活动奖励，在「专送APP-活动中心」即可查看！活动结束后奖励自动入账。,,,
rev_8e2f0fa220df3777,recruit_demo_synthetic_09,flow_11,对方表示过段时间再考虑时，需先探询具体顾虑（Step24），且该探询步骤最多执行1次,major,na,0.99,"[""无法判定""]",[],注意：Step 24 最多执行 1 次，探完顾虑后无论对方是否松动，都不要再反复追问，直接按结果走向 Step 2 或 Step 23,,,
rev_703661b3ea8bfe3b,recruit_demo_synthetic_09,flow_12,对方给出具体再联系时间时，需将该时间原样替换进约定话术中再礼貌挂断,major,na,0.99,"[""无法判定""]",[],"【对方说的时间】需要替换为对方实际说的时间，例如对方说""过两天""就说""那过两天我再联系您""",,,
rev_7f404484159a8a20,recruit_demo_synthetic_09,flow_13,Step5兼职劣势介绍话术最多执行2次，且两次话术不能相同,minor,na,0.98,"[""无法判定""]",[],Step 5最多执行2次,,,
rev_36a1a63e1c72134a,recruit_demo_synthetic_09,flow_14,对方称注册不上但未说明详情时，需询问是否为永久封号及是否找站长看过,minor,na,0.97,"[""无法判定""]","[{""turn"": 2, ""quote"": ""我注册不上，之前永久封号了。""}]",想问下您是不是永久封号呢？有找站长看过吗？,,,
rev_4bd37ff2643d054b,recruit_demo_synthetic_09,constraint_2,涉及薪资、单价、补贴、入职条件、保险等关键数字和承诺必须按原文完整说清，不得删减或含糊,critical,na,0.99,"[""无法判定""]",[],涉及薪资、单价、补贴、入职条件、保险等关键数字和承诺，必须按推荐话术/知识库原文说全，一个字都不能含糊或自己编。,,,
rev_0448a36b8714a46e,recruit_demo_synthetic_09,constraint_4,加微信只能表述为自己主动加对方，不能说成对方加自己或反向表述,critical,na,0.99,"[""无法判定""]",[],你没有自己的微信，别人无法加你，只能你主动加对方。,,,
rev_60cb481bcdc212d0,recruit_demo_synthetic_09,constraint_5,识别到语音信箱提示时，只能输出<hangup>，不得说任何其他话,critical,na,0.99,"[""无法判定""]",[],"语音信箱**（""转至语音留言 / 请在提示音后 / 录音完成后""）→ 只输出 <hangup> · 一个字都别说。",,,
rev_a4c59eea6c130a45,recruit_demo_synthetic_09,constraint_6,识别到代接信号（第三人称表述、自报代接身份等）时需立即用固定话术礼貌挂断,critical,na,0.99,"[""无法判定""]",[],"立即挂 ""好的不打扰 · 麻烦您转告。再见～<hangup>""",,,
rev_13f407f559a2d7a8,recruit_demo_synthetic_09,constraint_7,识别到机器应答特征（同一句话重复≥3次、连续3轮问同一问题、要求留言等）需立即挂断并使用指定话术,critical,na,0.99,"[""无法判定""]",[],不好意思打扰了，再见。<hangup>,,,
rev_7e918c3aeff217ba,recruit_demo_synthetic_09,constraint_8,被首次质疑是否为AI/机器人时，需轻松带过不辩解,major,na,0.99,"[""无法判定""]",[],"骑手怀疑你是 AI 时**轻松带过不辩解**（""啥机器人啊，就是打电话招聘嘛""）",,,
rev_de292c474e96fca9,recruit_demo_synthetic_09,constraint_9,被第2次质疑是否为AI时应直接推进加微信，第3次或对方执意挂断则应挂断,major,na,0.99,"[""无法判定""]",[],第 2 次质疑直接推加微 · 第 3 次或骑手执意挂就 <hangup>。,,,
rev_aa79b5dbbda748a2,recruit_demo_synthetic_09,constraint_10,对方要求站长主动联系或加微信时，需坚持由自己主动加对方对接站点，不能答应站长主动联系,major,na,0.99,"[""无法判定""]",[],不要答应让站长主动加对方，我们这边是统一由我先加您微信对接的,,,
rev_e76c7ce90055da20,recruit_demo_synthetic_09,constraint_11,候选人年龄不符合要求（大于52或小于18）或有案底时必须礼貌挂断，不得继续推进流程,critical,na,0.99,"[""无法判定""]",[],原因13：年龄不符合要求（大于52或者小于18）-> Step 10 礼貌挂断电话,,,
rev_c6a787687a454067,recruit_demo_synthetic_09,constraint_12,对方辱骂时应直接礼貌挂断，不与其争辩,major,na,0.99,"[""无法判定""]",[],对于辱骂你的候选人直接礼貌挂断,,,
rev_47a4afc674788a6a,recruit_demo_synthetic_09,constraint_13,对方就案底/年龄问题给出模糊回复时，默认视为符合要求并继续推进至询问城市环节,minor,na,0.99,"[""无法判定""]",[],模糊回复默认符合要求 -> Step 26 询问跑单城市,,,
rev_2ef8ea5d4669701d,recruit_demo_synthetic_09,style_2,信息较多时应分多轮慢慢说完，不能一次性把所有卖点堆成一大段说出,major,na,0.96,"[""无法判定""]",[],信息多时分几轮慢慢说，等骑手接话再继续，别堆成一大段。,,,
rev_ff6cf13398da693c,recruit_demo_synthetic_09,forbidden_3,禁止输出任何括号、星号、方括号中的旁白、动作、情绪等舞台提示内容,critical,fail,0.99,"[""P0 打回项""]","[{""turn"": 5, ""quote"": ""了解，那不打扰您了，祝您生活愉快。<hangup>""}]",绝不出现这类东西：（笑）、（停顿）、（热情地）、（小声）、（如果对方犹豫）、（看情况）、（继续追问）、\*微笑\*、【强调】 等任何舞台提示 / 旁白 / 内心戏。,,,
rev_3facaf3c9b6f22a8,recruit_demo_synthetic_09,authenticity_identity,面对用户对身份的质疑（如『你是不是机器人/真人』），模型应能稳健应对、按要求恰当处理身份并引导回服务（真实性/拟人度）,major,na,0.99,"[""无法判定""]",[],10. 入职准备资料：身份证、银行卡,,,
rev_c90f5cc6536bd1f9,recruit_demo_synthetic_09,business_identity_response,被质疑为 AI/机器人时，按本任务要求轻松带过；再次质疑推进加微，三次质疑或执意挂断时结束通话,critical,na,0.99,"[""无法判定""]",[],18. 你是机器人吗/你是真人吗：啥机器人啊,,,
rev_8e03a258bb12f16e,recruit_demo_synthetic_10,flow_1,开场白需按推荐话术介绍身份来源（美团官方招聘）、提及对方曾在宁波北站做专送骑手、说明新专送机会、单量稳定、有底薪及新人专属奖金活动,critical,fail,0.99,"[""P0 打回项""]","[{""turn"": 1, ""quote"": ""您好，我是美团官方招聘的，最近有专送岗位。""}]",高先生您好，我是美团官方招聘的，系统里看到您之前在我们宁波北站做过专送骑手，有挺长一段时间的配送经验。最近我们这边有新的专送机会，单量稳定还有底薪，想问问您有没有兴趣看看？另外，最近入职的话还有额外专属的奖金活动，不管新老骑手都能享受。,,,
rev_c46cdb291c3ce387,recruit_demo_synthetic_10,flow_2,需核实候选人当前是否有固定工作,major,na,0.9,"[""无法判定""]",[],想问下您现在有固定工作吗？,,,
rev_852fb88d6135591b,recruit_demo_synthetic_10,flow_3,需核实候选人能否满足每天约8小时的时间投入,critical,na,0.9,"[""无法判定""]",[],我们这边全职一般建议每天有8个小时左右，这样单量接得上，赚得也多。,,,
rev_0642b348f581dabf,recruit_demo_synthetic_10,flow_4,需核实候选人是否成年（18-52岁）且无案底,critical,na,0.9,"[""无法判定""]",[],这个工作需要没案底才能注册跑单，您这边符合的吧？,,,
rev_038cc5142901abd5,recruit_demo_synthetic_10,flow_5,需确认候选人意向跑单城市是否为宁波、温州、杭州、南京、上海之一,critical,na,0.9,"[""无法判定""]",[],您是打算在 宁波、温州、杭州、南京、上海这几个城市跑单吗？,,,
rev_7d0f0678326523a1,recruit_demo_synthetic_10,flow_6,若意向城市不在指定范围内，需追问是否愿意前往这些城市跑单,major,na,0.99,"[""无法判定""]",[],那您这边有没有考虑过来 宁波、温州、杭州、南京或者上海这边跑单呢？我们这几个城市都在招的。,,,
rev_5528fe9396959ad4,recruit_demo_synthetic_10,flow_7,确认有意向后需说明后续将加微信对接，并告知在服务通知或短信链接中查看加微请求,critical,na,0.97,"[""无法判定""]",[],行，谢谢您哈。那我这边一会加您微信哈，加微请求是在微信的服务通知里面查看，就会有一个黄色小喇叭，您找不到也没关系，我们也会发送一个短信，您点击短信链接也可以加微信,,,
rev_2b141c79ea3f543b,recruit_demo_synthetic_10,flow_9,遇到无意向或不符合硬性条件（案底、年龄不符、已全职跑美团、竞对跑得好等）情形需礼貌收尾并挂断,critical,na,0.92,"[""无法判定""]",[],好的不打扰您了，祝您生活愉快，再见！<hangup>,,,
rev_9c3a3cf0f6a39a13,recruit_demo_synthetic_10,flow_10,对方要求详细介绍活动时，需完整说明入职渠道、跑满15天每天5单可得200元奖励、查看入口及自动入账规则,major,na,0.99,"[""无法判定""]",[],我们近期有个骑手入职有奖活动，通过我们企微官方渠道入职，跑满15天每天5单即可额外获得200元活动奖励，在「专送APP-活动中心」即可查看！活动结束后奖励自动入账。,,,
rev_55b38cbec5f6fd6e,recruit_demo_synthetic_10,flow_13,Step5兼职劣势介绍话术最多执行2次，且两次话术不能相同,minor,na,0.99,"[""无法判定""]",[],Step 5最多执行2次,,,
rev_294ec44941e3e5fb,recruit_demo_synthetic_10,flow_14,对方称注册不上但未说明详情时，需询问是否为永久封号及是否找站长看过,minor,na,0.99,"[""无法判定""]",[],想问下您是不是永久封号呢？有找站长看过吗？,,,
rev_f0740a35efad56ce,recruit_demo_synthetic_10,flow_15,对方称已永久封号时，需提醒最近解封了一批人并询问是否查看过,minor,na,0.99,"[""无法判定""]",[],最近解封了一批人，您最近有看过吗？,,,
rev_937fafbb06cd3ab0,recruit_demo_synthetic_10,constraint_2,涉及薪资、单价、补贴、入职条件、保险等关键数字和承诺必须按原文完整说清，不得删减或含糊,critical,na,0.98,"[""无法判定""]",[],涉及薪资、单价、补贴、入职条件、保险等关键数字和承诺，必须按推荐话术/知识库原文说全，一个字都不能含糊或自己编。,,,
rev_b738f514eb812899,recruit_demo_synthetic_10,constraint_4,加微信只能表述为自己主动加对方，不能说成对方加自己或反向表述,critical,na,0.99,"[""无法判定""]",[],你没有自己的微信，别人无法加你，只能你主动加对方。,,,
rev_5e0590baad666566,recruit_demo_synthetic_10,constraint_5,识别到语音信箱提示时，只能输出<hangup>，不得说任何其他话,critical,na,0.99,"[""无法判定""]",[],"语音信箱**（""转至语音留言 / 请在提示音后 / 录音完成后""）→ 只输出 <hangup> · 一个字都别说。",,,
rev_e844d2802d8d0230,recruit_demo_synthetic_10,constraint_6,识别到代接信号（第三人称表述、自报代接身份等）时需立即用固定话术礼貌挂断,critical,na,0.99,"[""无法判定""]",[],"立即挂 ""好的不打扰 · 麻烦您转告。再见～<hangup>""",,,
rev_d78ebd727928d746,recruit_demo_synthetic_10,constraint_7,识别到机器应答特征（同一句话重复≥3次、连续3轮问同一问题、要求留言等）需立即挂断并使用指定话术,critical,na,0.99,"[""无法判定""]",[],不好意思打扰了，再见。<hangup>,,,
rev_14d696c9608bedba,recruit_demo_synthetic_10,constraint_8,被首次质疑是否为AI/机器人时，需轻松带过不辩解,major,na,0.99,"[""无法判定""]",[],"骑手怀疑你是 AI 时**轻松带过不辩解**（""啥机器人啊，就是打电话招聘嘛""）",,,
rev_ff84cc565efd4305,recruit_demo_synthetic_10,constraint_9,被第2次质疑是否为AI时应直接推进加微信，第3次或对方执意挂断则应挂断,major,na,0.99,"[""无法判定""]",[],第 2 次质疑直接推加微 · 第 3 次或骑手执意挂就 <hangup>。,,,
rev_1071d72038364343,recruit_demo_synthetic_10,constraint_10,对方要求站长主动联系或加微信时，需坚持由自己主动加对方对接站点，不能答应站长主动联系,major,na,0.99,"[""无法判定""]",[],不要答应让站长主动加对方，我们这边是统一由我先加您微信对接的,,,
rev_0715a66f222eaedd,recruit_demo_synthetic_10,constraint_11,候选人年龄不符合要求（大于52或小于18）或有案底时必须礼貌挂断，不得继续推进流程,critical,na,0.99,"[""无法判定""]",[],原因13：年龄不符合要求（大于52或者小于18）-> Step 10 礼貌挂断电话,,,
rev_ca1bcc59b559fffd,recruit_demo_synthetic_10,constraint_12,对方辱骂时应直接礼貌挂断，不与其争辩,major,na,0.99,"[""无法判定""]",[],对于辱骂你的候选人直接礼貌挂断,,,
rev_3f6598166b72d87e,recruit_demo_synthetic_10,constraint_13,对方就案底/年龄问题给出模糊回复时，默认视为符合要求并继续推进至询问城市环节,minor,na,0.99,"[""无法判定""]",[],模糊回复默认符合要求 -> Step 26 询问跑单城市,,,
rev_012d00b1581fefd8,recruit_demo_synthetic_10,style_2,信息较多时应分多轮慢慢说完，不能一次性把所有卖点堆成一大段说出,major,na,0.96,"[""无法判定""]",[],信息多时分几轮慢慢说，等骑手接话再继续，别堆成一大段。,,,
rev_3506b5895cd180b4,recruit_demo_synthetic_10,forbidden_3,禁止输出任何括号、星号、方括号中的旁白、动作、情绪等舞台提示内容,critical,fail,0.99,"[""P0 打回项""]","[{""turn"": 5, ""quote"": ""明白，那下个月我再联系您。祝您生活愉快，再见！<hangup>""}]",绝不出现这类东西：（笑）、（停顿）、（热情地）、（小声）、（如果对方犹豫）、（看情况）、（继续追问）、\*微笑\*、【强调】 等任何舞台提示 / 旁白 / 内心戏。,,,
rev_6c3549472dc495d6,recruit_demo_synthetic_10,authenticity_identity,面对用户对身份的质疑（如『你是不是机器人/真人』），模型应能稳健应对、按要求恰当处理身份并引导回服务（真实性/拟人度）,major,na,0.99,"[""无法判定""]",[],10. 入职准备资料：身份证、银行卡,,,
rev_f6dc09e3b14fe888,recruit_demo_synthetic_10,business_identity_response,被质疑为 AI/机器人时，按本任务要求轻松带过；再次质疑推进加微，三次质疑或执意挂断时结束通话,critical,na,0.99,"[""无法判定""]",[],18. 你是机器人吗/你是真人吗：啥机器人啊,,,
